stratum,level,model,guesser_model,games,length_mean,length_median,length_min,length_sd,loss_rate,length_mean_wins,opponent_mean,opponent_sd,civilian_mean,civilian_sd,rounds,clue_count_mean,clue_count_sd,guesses_mean,guesses_sd,stop_early_rate,n_early_eligible,stop_late_rate,n_late_eligible
count_constraint,min2,qwen/qwen3.5-9b,google/gemini-2.5-flash,172,8.19767441860465,8.0,1,4.2117067908636825,0.6918604651162791,11.471698113207546,3.313953488372093,2.254360961082598,2.808139534883721,1.9655938266913815,1410,2.3035460992907804,0.7563698131091601,1.5304964539007093,0.6081937868691861,0.05693430656934306,685,0.019867549668874173,151
count_constraint,min2,qwen/qwen3.5-9b,meta-llama/llama-3.3-70b-instruct,169,7.650887573964497,8.0,1,4.300057008802535,0.8402366863905325,11.37037037037037,3.4201183431952664,2.3441563585926968,2.93491124260355,2.059074028579466,1293,2.348027842227378,0.8041049246673997,1.5839133797370457,0.760959858207919,0.0,566,0.9117647058823529,136
count_constraint,min2,qwen/qwen3.5-9b,openai/gpt-4o-mini,169,7.704142011834319,8.0,1,4.123976857666605,0.7337278106508875,10.555555555555555,3.4023668639053253,2.3383946635897432,3.0828402366863905,2.108430126734997,1302,2.3364055299539173,0.8421333665952898,1.631336405529954,0.7628184493491682,0.0065252854812398045,613,0.9586206896551724,145
count_constraint,min2,qwen/qwen3.5-9b,qwen/qwen3.5-9b,175,10.76,11.0,1,5.550147559392856,0.8057142857142857,14.882352941176471,3.7085714285714286,2.466018642965792,3.222857142857143,2.1176713672580156,1883,2.320233669676049,0.8679862659681444,1.2166755177907593,0.47330231812993234,0.5657216494845361,776,0.275,80
count_constraint,min3,google/gemini-2.5-flash,google/gemini-2.5-flash,179,6.960893854748603,7.0,1,2.7810820149832236,0.39664804469273746,8.305555555555555,2.7206703910614527,1.699361280462196,2.5139664804469275,1.5483138414672644,1246,2.7568218298555376,0.7132239234749842,1.869983948635634,0.7073551618835838,0.0971563981042654,844,0.0,49
count_constraint,min3,google/gemini-2.5-flash,meta-llama/llama-3.3-70b-instruct,176,6.778409090909091,7.0,1,3.680340011113456,0.6534090909090909,9.459016393442623,2.8181818181818183,1.9714850358938172,2.7556818181818183,2.000706044206563,1193,2.837384744341995,0.664571214894535,1.7929589270746018,0.830349675162906,0.0,661,0.58,50
count_constraint,min3,google/gemini-2.5-flash,openai/gpt-4o-mini,175,6.8742857142857146,7.0,1,3.1268528169051777,0.4857142857142857,8.5,3.0514285714285716,1.8670419514848264,2.657142857142857,1.6771427732227802,1203,2.794679966749792,0.7078628704890307,1.9027431421446384,0.8367698707916412,0.002617801047120419,764,0.7636363636363637,55
count_constraint,min3,google/gemini-2.5-flash,qwen/qwen3.5-9b,176,9.744318181818182,10.0,1,5.117753032718178,0.6590909090909091,13.416666666666666,3.3579545454545454,2.2809131800804994,2.897727272727273,2.02295270887326,1715,2.836734693877551,0.6943200607244864,1.3125364431486881,0.5656856655017896,0.5427841634738186,783,0.30434782608695654,23
count_constraint,min3,meta-llama/llama-3.3-70b-instruct,google/gemini-2.5-flash,180,7.544444444444444,8.0,1,3.4742825668673287,0.5166666666666667,9.275862068965518,3.2555555555555555,2.0114816302545857,2.716666666666667,1.7505785157098226,1358,3.12960235640648,1.0319830111740453,1.7923416789396172,0.7351779563196543,0.09261430246189918,853,0.0,28
count_constraint,min3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,173,7.335260115606936,8.0,1,3.48798178575526,0.6763005780346821,9.625,3.2196531791907512,2.0793183968058053,2.953757225433526,1.7314298060493176,1269,3.2364066193853427,0.9845325934626121,1.7572892040977148,0.8374349990605215,0.0,673,0.4418604651162791,43
count_constraint,min3,meta-llama/llama-3.3-70b-instruct,openai/gpt-4o-mini,180,7.366666666666666,8.0,1,3.5703621711977003,0.6277777777777778,9.253731343283581,3.422222222222222,2.224685165235659,2.861111111111111,1.7962216362009165,1326,3.154600301659125,1.0038818761451669,1.8122171945701357,0.8405937171542615,0.005242463958060288,763,0.75,44
count_constraint,min3,meta-llama/llama-3.3-70b-instruct,qwen/qwen3.5-9b,180,10.155555555555555,11.0,1,5.119599999893302,0.7222222222222222,13.4,3.65,2.2559047287621428,3.111111111111111,2.060235081474273,1828,3.2396061269146608,0.9563696283997892,1.3041575492341357,0.5638675203703772,0.529338327091136,801,0.1875,16
count_constraint,min3,openai/gpt-4o-mini,google/gemini-2.5-flash,176,6.875,7.0,1,3.2926324683190153,0.48863636363636365,8.977777777777778,2.772727272727273,1.9783240972515677,2.414772727272727,1.6813626971836033,1210,2.7917355371900827,0.7065318289270003,1.7793388429752066,0.700988001248553,0.11125827814569536,755,0.0,37
count_constraint,min3,openai/gpt-4o-mini,meta-llama/llama-3.3-70b-instruct,175,6.977142857142857,7.0,1,3.8040424440660687,0.6857142857142857,9.381818181818181,3.0685714285714285,2.169772940683313,2.777142857142857,1.98891839639552,1221,2.854217854217854,0.7117576823626678,1.7739557739557739,0.813619616288635,0.0,676,0.7142857142857143,49
count_constraint,min3,openai/gpt-4o-mini,openai/gpt-4o-mini,176,7.0852272727272725,7.0,1,3.3532258165270306,0.5625,9.051948051948052,3.215909090909091,2.0252625290782214,2.778409090909091,1.776606644373247,1247,2.8340016038492384,0.6919847997458382,1.8155573376102647,0.7980605441588667,0.0013550135501355014,738,0.6666666666666666,42
count_constraint,min3,openai/gpt-4o-mini,qwen/qwen3.5-9b,175,10.257142857142858,11.0,1,5.0191750543890175,0.7257142857142858,13.8125,3.64,2.299825080804811,3.0171428571428573,1.892132184497817,1795,2.854038997214485,0.6473331869204806,1.294707520891365,0.5347978714890346,0.5394896719319563,823,0.06666666666666667,15
count_constraint,min3,qwen/qwen3.5-9b,google/gemini-2.5-flash,168,7.9523809523809526,8.0,1,3.9756888813828457,0.7380952380952381,10.704545454545455,3.3154761904761907,2.119597411080334,3.0238095238095237,2.0236694629405507,1336,3.0479041916167664,0.8676172250715432,1.6070359281437125,0.6959991940433194,0.12405446293494705,661,0.0,24
count_constraint,min3,qwen/qwen3.5-9b,meta-llama/llama-3.3-70b-instruct,162,7.765432098765432,8.0,1,4.19485518946461,0.8148148148148148,11.1,3.5617283950617282,2.356282359844197,3.1419753086419755,2.0906989646712018,1258,3.09697933227345,0.8920084162651497,1.6041335453100158,0.8237033906131183,0.0,536,0.8717948717948718,39
count_constraint,min3,qwen/qwen3.5-9b,openai/gpt-4o-mini,162,7.5,7.0,1,4.031321470067979,0.7654320987654321,10.710526315789474,3.419753086419753,2.3077735097265033,3.0246913580246915,2.0760408368628895,1215,3.1753086419753087,0.9491430537370957,1.668312757201646,0.8711606949742926,0.0018281535648994515,547,0.8837209302325582,43
count_constraint,min3,qwen/qwen3.5-9b,qwen/qwen3.5-9b,166,10.951807228915662,12.0,1,5.4202842695391995,0.7891566265060241,15.342857142857143,3.9819277108433737,2.4874786834872,3.6204819277108435,2.144888725581342,1818,3.086908690869087,0.8394079034783692,1.2651265126512652,0.5319764193910872,0.5387755102040817,735,0.2857142857142857,7
board_style,dual_0,google/gemini-2.5-flash,google/gemini-2.5-flash,178,7.269662921348314,7.0,1,2.896575203293525,0.34831460674157305,8.448275862068966,2.49438202247191,1.7731429882060088,2.2808988764044944,1.4300153216748133,1294,2.1653786707882534,0.7244535313893824,1.748840803709428,0.6264184283177578,0.04506699147381242,821,0.13740458015267176,262
board_style,dual_0,google/gemini-2.5-flash,meta-llama/llama-3.3-70b-instruct,175,6.9714285714285715,7.0,1,3.46481256468144,0.5485714285714286,9.189873417721518,3.0228571428571427,1.9562874930174805,2.5314285714285716,1.744576395010994,1220,2.2336065573770494,0.7099562264219028,1.7991803278688525,0.7842790748254599,0.0,665,0.9038461538461539,208
board_style,dual_0,google/gemini-2.5-flash,openai/gpt-4o-mini,175,6.765714285714286,7.0,1,3.2742414105331203,0.5085714285714286,8.534883720930232,2.92,1.9191712770893068,2.4914285714285715,1.7644919539348485,1184,2.227195945945946,0.7132867091506797,1.880912162162162,0.7748195955407081,0.0013679890560875513,731,0.8932038834951457,206
board_style,dual_0,google/gemini-2.5-flash,qwen/qwen3.5-9b,175,10.548571428571428,12.0,1,5.07831605204583,0.5942857142857143,13.690140845070422,3.5428571428571427,2.323578012102267,2.9714285714285715,2.0212337515708882,1846,2.2047670639219934,0.7102036235501668,1.2789815817984833,0.5160431513719862,0.5037128712871287,808,0.19594594594594594,148
board_style,dual_0,meta-llama/llama-3.3-70b-instruct,google/gemini-2.5-flash,180,7.65,8.0,1,3.4905698979236184,0.4388888888888889,9.445544554455445,2.9055555555555554,1.7866582589646247,2.4555555555555557,1.705470076329069,1377,2.389978213507625,0.9718350910995358,1.693536673928831,0.6337598196557984,0.07598039215686274,816,0.16923076923076924,195
board_style,dual_0,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,175,7.434285714285714,8.0,1,3.312284940504606,0.6171428571428571,9.567164179104477,3.342857142857143,1.9467458426888382,2.6857142857142855,1.5715032076617912,1301,2.4304381245196005,0.9579443737941509,1.7394312067640276,0.783810798938801,0.0,648,0.9047619047619048,189
board_style,dual_0,meta-llama/llama-3.3-70b-instruct,openai/gpt-4o-mini,179,7.608938547486034,8.0,1,3.55583528827278,0.553072625698324,9.2875,3.5083798882681565,2.186189325055473,2.8324022346368714,1.8003933200723863,1362,2.4265785609397943,1.0000579910055107,1.7966226138032306,0.7689150271001579,0.0013157894736842105,760,0.875,192
board_style,dual_0,meta-llama/llama-3.3-70b-instruct,qwen/qwen3.5-9b,180,10.244444444444444,10.5,1,5.168255297305405,0.6555555555555556,13.725806451612904,3.561111111111111,2.2377260227625007,3.0,2.0578233334055622,1844,2.4441431670281997,0.9471225366367679,1.2787418655097613,0.5201979469686281,0.49169859514687103,783,0.23728813559322035,118
board_style,dual_0,openai/gpt-4o-mini,google/gemini-2.5-flash,175,7.571428571428571,8.0,1,3.1430064153235815,0.3942857142857143,9.10377358490566,2.6685714285714286,1.6998599382077955,2.5828571428571427,1.6892979080089108,1325,2.3237735849056604,0.8309083643981388,1.699622641509434,0.6196979403316789,0.07711442786069651,804,0.1164021164021164,189
board_style,dual_0,openai/gpt-4o-mini,meta-llama/llama-3.3-70b-instruct,175,7.6571428571428575,8.0,1,3.79005699425542,0.6171428571428571,9.776119402985074,3.5314285714285716,2.2174557529791574,2.8514285714285714,1.8478585662296174,1340,2.462686567164179,0.915852557002187,1.73955223880597,0.7739715194228617,0.0,716,0.9,140
board_style,dual_0,openai/gpt-4o-mini,openai/gpt-4o-mini,177,7.271186440677966,7.0,1,3.119752913846137,0.5028248587570622,8.875,3.23728813559322,1.8739146833220024,2.768361581920904,1.6947492856593676,1287,2.428127428127428,0.8239710521562252,1.832944832944833,0.7692997053243188,0.001288659793814433,776,0.9161290322580645,155
board_style,dual_0,openai/gpt-4o-mini,qwen/qwen3.5-9b,177,10.757062146892656,11.0,1,4.799712155382333,0.6892655367231638,14.218181818181819,3.751412429378531,2.1598902367058748,3.096045197740113,1.839230372080105,1904,2.418067226890756,0.8205257300478142,1.26890756302521,0.5013483279555456,0.5143540669856459,836,0.20388349514563106,103
board_style,dual_0,qwen/qwen3.5-9b,google/gemini-2.5-flash,174,7.827586206896552,8.0,1,4.18697925669493,0.7068965517241379,11.294117647058824,3.189655172413793,2.201866495811614,2.706896551724138,1.9680272745565408,1362,2.6233480176211454,1.1188642074223007,1.5477239353891337,0.661415857251056,0.08974358974358974,624,0.12389380530973451,113
board_style,dual_0,qwen/qwen3.5-9b,meta-llama/llama-3.3-70b-instruct,166,8.012048192771084,8.0,1,4.006037794352992,0.7831325301204819,11.36111111111111,3.674698795180723,2.2271516459775165,3.0903614457831323,2.008534183312514,1330,2.7,1.17961746614779,1.606766917293233,0.7784431501122153,0.0,554,0.9504132231404959,121
board_style,dual_0,qwen/qwen3.5-9b,openai/gpt-4o-mini,167,7.491017964071856,8.0,1,3.954360508324428,0.7305389221556886,10.355555555555556,3.2634730538922154,2.214964420325004,3.0059880239520957,2.0724730759308128,1251,2.7793764988009593,1.1936860269498228,1.6354916067146283,0.8196507415536798,0.0,531,0.9217391304347826,115
board_style,dual_0,qwen/qwen3.5-9b,qwen/qwen3.5-9b,170,10.764705882352942,11.0,1,5.380541445277036,0.7411764705882353,15.045454545454545,3.835294117647059,2.385097017482817,3.2529411764705882,2.026632630499303,1830,2.7349726775956285,1.1776257839191846,1.2557377049180327,0.5188174477279075,0.5245901639344263,732,0.26373626373626374,91
board_style,natural,google/gemini-2.5-flash,google/gemini-2.5-flash,179,7.011173184357542,7.0,1,2.700372065116842,0.3240223463687151,8.231404958677686,2.463687150837989,1.5659903110762,2.0335195530726256,1.4949331702802948,1255,2.193625498007968,0.7110143954110278,1.7673306772908366,0.5923896392276067,0.06521739130434782,828,0.10084033613445378,238
board_style,natural,google/gemini-2.5-flash,meta-llama/llama-3.3-70b-instruct,171,7.6608187134502925,8.0,1,3.5796216406865224,0.6081871345029239,8.985074626865671,3.2690058479532165,2.088660886780236,3.134502923976608,1.912661270014879,1310,2.216793893129771,0.7262567329342109,1.7732824427480915,0.7677937027445365,0.0,702,0.9466019417475728,206
board_style,natural,google/gemini-2.5-flash,openai/gpt-4o-mini,176,7.238636363636363,7.0,1,3.165869118066517,0.4943181818181818,8.426966292134832,3.2329545454545454,1.9382596960548522,2.6761363636363638,1.6397556834171063,1274,2.196232339089482,0.6984113468782246,1.858712715855573,0.7900442423271323,0.0026560424966799467,753,0.9049773755656109,221
board_style,natural,google/gemini-2.5-flash,qwen/qwen3.5-9b,178,10.567415730337078,11.0,1,4.733395605882214,0.6629213483146067,13.416666666666666,3.5786516853932584,2.221363754282255,3.151685393258427,1.9088028229357743,1881,2.2567783094098885,0.7006744761812168,1.291866028708134,0.5283281289401314,0.47023086269744835,823,0.24324324324324326,148
board_style,natural,meta-llama/llama-3.3-70b-instruct,google/gemini-2.5-flash,180,7.694444444444445,8.0,1,3.547124450650797,0.4666666666666667,8.916666666666666,2.911111111111111,1.9527630872013608,2.411111111111111,1.663908332002103,1385,2.3588447653429605,0.976106957067838,1.6895306859205776,0.6476381026121708,0.0851063829787234,799,0.1761904761904762,210
board_style,natural,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,176,8.210227272727273,8.0,1,3.5642844129815714,0.5965909090909091,9.056338028169014,3.6079545454545454,2.1273039458248744,3.2556818181818183,1.7687676390750036,1445,2.447750865051903,0.9935056395885906,1.7391003460207612,0.772914417634589,0.0,738,0.8776595744680851,188
board_style,natural,meta-llama/llama-3.3-70b-instruct,openai/gpt-4o-mini,180,7.538888888888889,8.0,1,3.2740112395231473,0.6,9.152777777777779,3.3777777777777778,1.943778373104615,2.7777777777777777,1.7062342329246518,1357,2.364775239498895,0.9353892192455837,1.8047162859248342,0.7969567002863639,0.006693440428380187,747,0.8604651162790697,215
board_style,natural,meta-llama/llama-3.3-70b-instruct,qwen/qwen3.5-9b,179,10.888268156424582,11.0,1,4.995371657354826,0.7206703910614525,13.86,3.7486033519553073,2.2927427650589753,3.195530726256983,1.9576361929475639,1949,2.4669061056952284,0.9524407864280144,1.2616726526423807,0.505892865081778,0.5384615384615384,793,0.24615384615384617,130
board_style,natural,openai/gpt-4o-mini,google/gemini-2.5-flash,174,7.873563218390805,8.0,1,2.742534154475725,0.3735632183908046,8.871559633027523,3.1206896551724137,1.7740348140965188,2.4770114942528734,1.4612688404754877,1370,2.394890510948905,0.8696507084424222,1.7102189781021897,0.6245272481185191,0.0718562874251497,835,0.09195402298850575,174
board_style,natural,openai/gpt-4o-mini,meta-llama/llama-3.3-70b-instruct,171,7.783625730994152,8.0,1,3.6372211047695577,0.6081871345029239,9.328358208955224,3.345029239766082,1.9442876736644543,3.1578947368421053,1.9922450270180168,1331,2.4042073628850487,0.8751096338482487,1.7483095416979715,0.7422196422521959,0.0,743,0.920863309352518,139
board_style,natural,openai/gpt-4o-mini,openai/gpt-4o-mini,173,7.07514450867052,7.0,1,2.9115079619875273,0.5722543352601156,8.743243243243244,3.0115606936416186,1.7387125660336264,2.815028901734104,1.6776245055786394,1224,2.5016339869281046,0.9078546733661127,1.8308823529411764,0.7746983413437799,0.001358695652173913,736,0.8783783783783784,148
board_style,natural,openai/gpt-4o-mini,qwen/qwen3.5-9b,175,11.422857142857143,12.0,1,5.127516803622254,0.7257142857142858,14.208333333333334,3.9371428571428573,2.1791970621759718,3.394285714285714,2.059173874235727,1999,2.3941970985492746,0.8107673444696973,1.2546273136568284,0.48262851029885434,0.5317185697808535,867,0.19230769230769232,104
board_style,natural,qwen/qwen3.5-9b,google/gemini-2.5-flash,171,8.532163742690058,8.0,1,4.262402732659545,0.7134502923976608,11.224489795918368,3.5497076023391814,2.236498688707177,3.0350877192982457,1.9996903785104139,1459,2.6038382453735434,1.1802613303149012,1.562714187799863,0.6620268850898984,0.08108108108108109,666,0.22058823529411764,136
board_style,natural,qwen/qwen3.5-9b,meta-llama/llama-3.3-70b-instruct,171,8.333333333333334,9.0,1,4.249567452036945,0.7660818713450293,11.3,3.7777777777777777,2.3979839026535648,3.2690058479532165,2.048852951681174,1425,2.7024561403508773,1.1695581020836114,1.5635087719298246,0.7700970572769715,0.0,555,0.875,120
board_style,natural,qwen/qwen3.5-9b,openai/gpt-4o-mini,170,7.594117647058823,8.0,1,4.027269559443528,0.7823529411764706,10.216216216216216,3.447058823529412,2.3000174033452256,2.9235294117647057,2.0496873514696814,1291,2.7041053446940357,1.1749874621376668,1.6374903175832687,0.7856984591461461,0.0017421602787456446,574,0.8823529411764706,119
board_style,natural,qwen/qwen3.5-9b,qwen/qwen3.5-9b,174,10.793103448275861,11.0,1,5.470124706199607,0.8505747126436781,15.153846153846153,3.8160919540229883,2.4235298177705076,3.4942528735632186,2.163136040812288,1878,2.6906283280085197,1.149750397635759,1.2348242811501597,0.49366929457844405,0.5330459770114943,696,0.2976190476190476,84
board_style,dual_100,google/gemini-2.5-flash,google/gemini-2.5-flash,180,7.383333333333334,7.0,1,2.9696321462091695,0.3388888888888889,8.739495798319327,2.5555555555555554,1.6853699168648029,2.45,1.5107621370145834,1329,2.218209179834462,0.7127915477530563,1.72535741158766,0.5979101753048314,0.05778301886792453,848,0.09345794392523364,214
board_style,dual_100,google/gemini-2.5-flash,meta-llama/llama-3.3-70b-instruct,173,6.398843930635838,7.0,1,3.5954426651052143,0.7225433526011561,9.208333333333334,2.5433526011560694,2.0186987166663872,2.4739884393063583,1.8880483155168566,1107,2.3432700993676603,0.6945651600240589,1.7615176151761518,0.8118920874534573,0.0,578,0.9171974522292994,157
board_style,dual_100,google/gemini-2.5-flash,openai/gpt-4o-mini,179,6.625698324022347,7.0,1,3.035299614729484,0.5307262569832403,8.535714285714286,2.8435754189944134,1.7699427270170265,2.3910614525139664,1.6260272437219399,1186,2.2934232715008434,0.7348404353434735,1.8541315345699831,0.7986088936159788,0.0028694404591104736,697,0.9396984924623115,199
board_style,dual_100,google/gemini-2.5-flash,qwen/qwen3.5-9b,175,9.902857142857142,11.0,1,4.888026992741898,0.7028571428571428,13.423076923076923,3.2914285714285714,2.117438735366281,2.914285714285714,1.8811134598776003,1733,2.316214656664743,0.711467585204418,1.2671667628390075,0.5160818972939424,0.5166889185580774,749,0.25471698113207547,106
board_style,dual_100,meta-llama/llama-3.3-70b-instruct,google/gemini-2.5-flash,180,7.9944444444444445,8.0,1,3.6973449967279626,0.5055555555555555,9.865168539325843,3.2222222222222223,2.112890882961612,2.727777777777778,1.7491595924758667,1439,2.3940236275191107,0.965895709893097,1.6657400972897847,0.6286069697272677,0.04316546762589928,834,0.14285714285714285,175
board_style,dual_100,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,167,7.077844311377246,7.0,1,3.630516595017763,0.6946107784431138,10.058823529411764,2.970059880239521,2.042987269746085,2.7604790419161676,1.8142992302393965,1182,2.494077834179357,0.938163728283216,1.7191201353637902,0.7941082180227241,0.0,592,0.8686131386861314,137
board_style,dual_100,meta-llama/llama-3.3-70b-instruct,openai/gpt-4o-mini,179,7.41340782122905,7.0,1,3.601971854812282,0.6145251396648045,9.333333333333334,3.201117318435754,2.102379305593077,2.8435754189944134,1.7951559534953803,1327,2.440844009042954,1.003427855938735,1.7784476262245668,0.7982180390033559,0.00424929178470255,706,0.8938547486033519,179
board_style,dual_100,meta-llama/llama-3.3-70b-instruct,qwen/qwen3.5-9b,180,9.805555555555555,10.0,1,5.291605265116867,0.8333333333333334,14.566666666666666,3.4,2.290617247447001,2.988888888888889,1.9999689631359623,1765,2.5218130311614733,0.9619784855942433,1.2651558073654392,0.5183192148442343,0.504225352112676,710,0.2962962962962963,108
board_style,dual_100,openai/gpt-4o-mini,google/gemini-2.5-flash,179,7.5307262569832405,7.0,1,3.5288386586207596,0.5251396648044693,9.505882352941176,2.877094972067039,1.9040112733731076,2.4860335195530725,1.7267152094657836,1348,2.356824925816024,0.7846746689343178,1.6698813056379822,0.6261424190115213,0.061712846347607056,794,0.0658682634730539,167
board_style,dual_100,openai/gpt-4o-mini,meta-llama/llama-3.3-70b-instruct,177,6.649717514124294,6.0,1,4.004459506909216,0.7288135593220338,10.125,2.751412429378531,2.287642378694532,2.6610169491525424,1.885442160809117,1177,2.4647408666100254,0.8915641809455825,1.7264231096006797,0.784581565161113,0.0,612,0.8984375,128
board_style,dual_100,openai/gpt-4o-mini,openai/gpt-4o-mini,177,7.03954802259887,7.0,1,3.4118136704439843,0.615819209039548,9.044117647058824,3.1016949152542375,2.0755195016787966,2.694915254237288,1.7048150788295555,1246,2.436597110754414,0.832324451985625,1.790529695024077,0.7763203549405406,0.0013966480446927375,716,0.9202898550724637,138
board_style,dual_100,openai/gpt-4o-mini,qwen/qwen3.5-9b,177,9.836158192090396,10.0,1,5.067862528837648,0.7175141242937854,13.82,3.2937853107344632,2.234445177018488,2.937853107344633,1.9310801031193878,1741,2.4508902929350946,0.7933093496009859,1.2768523836875358,0.5222394037829469,0.5121638924455826,781,0.21333333333333335,75
board_style,dual_100,qwen/qwen3.5-9b,google/gemini-2.5-flash,172,8.19186046511628,8.0,1,4.054214906332908,0.7267441860465116,11.191489361702128,3.255813953488372,2.1202782919606844,3.0813953488372094,1.9328802631800828,1409,2.6962384669978707,1.16652835269382,1.5379701916252662,0.6507309017537072,0.08125,640,0.14150943396226415,106
board_style,dual_100,qwen/qwen3.5-9b,meta-llama/llama-3.3-70b-instruct,171,7.140350877192983,7.0,1,4.419629728267348,0.8888888888888888,11.263157894736842,3.0584795321637426,2.3607267134835994,2.847953216374269,2.131068198905575,1221,2.742833742833743,1.2364842396063584,1.5847665847665848,0.7915934637590898,0.0,494,0.9519230769230769,104
board_style,dual_100,qwen/qwen3.5-9b,openai/gpt-4o-mini,168,7.464285714285714,8.0,1,4.336024914779792,0.7738095238095238,11.236842105263158,3.255952380952381,2.3623722569386856,2.9523809523809526,2.1299392018803895,1254,2.6818181818181817,1.2137958817586192,1.6259968102073366,0.8077796630444003,0.007532956685499058,531,0.9298245614035088,114
board_style,dual_100,qwen/qwen3.5-9b,qwen/qwen3.5-9b,169,10.23076923076923,10.0,1,5.7060953207533975,0.863905325443787,15.130434782608695,3.6153846153846154,2.579682520148925,3.1597633136094676,2.1858396971739107,1729,2.700983227299017,1.1672638175415457,1.2238288027761712,0.4849459766862485,0.5646153846153846,650,0.28,75
